loc_rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate,pl_facility,fst_logg
2041,Kepler-1502,b,Kepler-1502 b,Transit,0,1,41.7083629,11.0592358,45.82491573,183.3756413,54.5607919,0.284,88.28894492,0,1,0,296.107919,39.319913,1540,14.155,Kepler-band,6666,1.44,1.72,10-05-2016,Kepler,4.13
2042,Kepler-1503,b,Kepler-1503 b,Transit,0,1,96.16987,22.09000762,198.3228486,196.8209869,4.6629279,0.203,99.22752758,0,1,0,293.727175,42.806759,850,15.796,Kepler-band,5069,0.77,0.74,10-05-2016,Kepler,4.59
2043,Kepler-1504,b,Kepler-1504 b,Transit,0,1,82.304003,222.6433786,18.57591985,35.25646301,160.8250308,0.19,290.5446268,0,1,0,289.711993,50.128212,1029,15.654,Kepler-band,5393,0.85,0.81,10-05-2016,Kepler,4.55
2044,Kepler-1505,b,Kepler-1505 b,Transit,0,1,30.8609366,166.9331476,99.97370081,201.0445099,290.6476198,0.083,292.5893649,0,1,0,292.002052,41.786961,359,12.988,Kepler-band,5686,0.93,0.86,10-05-2016,Kepler,4.54
2045,Kepler-1506,b,Kepler-1506 b,Transit,0,1,14.0329154,301.8326772,111.4958857,86.87923852,225.6106375,0.118,149.3335537,0,1,0,290.149884,41.464595,1318,15.652,Kepler-band,5676,0.95,0.93,10-05-2016,Kepler,4.49
2046,Kepler-1507,b,Kepler-1507 b,Transit,0,1,16.0506213,283.2109307,45.41040502,60.83730992,207.3202201,0.075,70.86058273,0,1,0,288.561525,46.536053,342,13.136,Kepler-band,5410,0.89,0.85,10-05-2016,Kepler,4.53
2047,Kepler-1508,b,Kepler-1508 b,Transit,0,1,20.7056504,299.0234748,315.0009229,7.350991202,177.5273157,0.119,44.39976172,0,1,0,298.118885,40.375047,892,14.276,Kepler-band,6158,1.14,1.22,10-05-2016,Kepler,4.32
2048,Kepler-1509,b,Kepler-1509 b,Transit,0,1,25.4338197,231.1326647,115.8142203,137.01512,135.9133561,0.165,126.9969153,0,1,0,283.797813,46.931004,1277,15.386,Kepler-band,5780,1,0.99,10-05-2016,Kepler,4.45
2049,Kepler-151,b,Kepler-151 b,Transit,0,2,15.228958,0.116,66.3774527,295.2729909,116.1853913,0.273,241.4924631,0,1,0,292.162778,41.023235,662.19,14.769,Kepler-band,5460,303.1248874,0.83,14-05-2014,Kepler,4.55
2050,Kepler-151,c,Kepler-151 c,Transit,0,2,24.674612,0.16,117.665631,73.17544278,39.46429804,0.186,115.5784506,0,1,0,292.162778,41.023235,662.19,14.769,Kepler-band,5460,41.82712405,0.83,14-05-2014,Kepler,4.55
2051,Kepler-1510,b,Kepler-1510 b,Transit,0,1,84.703921,273.6385203,268.1273804,138.7092603,323.2717418,0.3,135.3577866,0,1,0,298.959138,48.257824,1615,15.169,Kepler-band,6200,1.19,1.28,10-05-2016,Kepler,4.29
2052,Kepler-1511,b,Kepler-1511 b,Transit,0,1,23.2382792,314.4129693,12.74794602,246.7148708,242.2797977,0.15,158.7892561,0,1,0,288.421218,43.179798,897,13.932,Kepler-band,6064,1.17,1.29,10-05-2016,Kepler,4.28
2053,Kepler-1512,b,Kepler-1512 b,Transit,0,1,20.35972599,45.87582053,219.8488898,118.5599064,81.93047901,0.105,281.2606779,0,1,0,289.274503,44.470253,162,13.393,Kepler-band,4372,0.73,0.67,10-05-2016,Kepler,4.64
2054,Kepler-1513,b,Kepler-1513 b,Transit,0,1,160.8846509,129.9261972,170.0100774,232.980101,255.0635457,0.755,251.6712469,0,1,0,289.791634,39.285277,384,12.888,Kepler-band,5617,0.99,0.97,10-05-2016,Kepler,4.46
2055,Kepler-1514,b,Kepler-1514 b,Transit,0,1,217.8317626,31.88316589,307.1203563,22.37309908,72.65213358,1.055,326.6377585,0,1,0,292.627466,37.860133,379,11.69,Kepler-band,6251,1.21,1.22,10-05-2016,Kepler,4.35
2056,Kepler-1515,b,Kepler-1515 b,Transit,0,1,214.3114164,194.9367952,97.82671201,88.21446139,29.25079728,0.852,17.64186738,0,1,0,290.97393,48.178162,504,12.04,Kepler-band,6511,1.3,1.41,10-05-2016,Kepler,4.26
2057,Kepler-1516,b,Kepler-1516 b,Transit,0,1,7.25931979,116.9815507,244.3184103,261.8158627,295.6138034,0.156,306.7396089,0,1,0,291.494603,44.523502,872,14.461,Kepler-band,5904,1.04,1.07,10-05-2016,Kepler,4.4
2058,Kepler-1517,b,Kepler-1517 b,Transit,0,1,5.54608367,87.96799381,15.5308588,144.992943,320.7595926,0.871,129.2618283,0,1,0,287.80722,43.188778,869,12.252,Kepler-band,7010,1.58,1.95,10-05-2016,Kepler,4.06
2059,Kepler-1518,b,Kepler-1518 b,Transit,0,1,5.11177904,205.1296941,206.1089787,199.9109848,304.3884469,0.272,227.024196,0,1,0,300.332385,44.986137,1140,13.306,Kepler-band,6846,1.54,1.88,10-05-2016,Kepler,4.08
2060,Kepler-1519,b,Kepler-1519 b,Transit,0,1,240.7989397,130.2437757,153.3119297,208.2135394,21.43211063,0.63,148.9668125,0,1,0,296.667903,49.461861,858,14.822,Kepler-band,5644,0.94,0.91,10-05-2016,Kepler,4.5
2061,Kepler-152,b,Kepler-152 b,Transit,0,2,18.207973,0.124,315.5988284,295.3954246,206.5127848,0.249,220.7035708,0,1,0,286.865479,41.989086,446.77,14.29,Kepler-band,5088,22.55921889,0.72,14-05-2014,Kepler,4.61
2062,Kepler-152,c,Kepler-152 c,Transit,0,2,88.255055,0.356,222.48009,227.3103424,137.481671,0.213,26.24224405,0,1,0,286.865479,41.989086,446.77,14.29,Kepler-band,5088,122.7919409,0.72,14-05-2014,Kepler,4.61
2063,Kepler-1520,b,Kepler-1520 b,Transit,0,1,0.65355357,133.944149,25.28810344,78.64484636,330.7947405,0.515,305.3239573,0,1,0,290.966214,51.504723,636,15.692,Kepler-band,4677,0.76,0.71,10-05-2016,Kepler,4.61
2064,Kepler-1521,b,Kepler-1521 b,Transit,0,1,47.14840805,55.37547253,326.5803434,155.7850231,226.6491182,0.223,221.501592,0,1,0,292.690301,37.835001,227,12.86,Kepler-band,5042,0.81,0.76,10-05-2016,Kepler,4.59
2065,Kepler-1522,b,Kepler-1522 b,Transit,0,1,1.84788917,18.4879803,47.12406297,288.2530203,292.0082979,0.154,6.681303547,0,1,0,289.843226,52.07016,690,14.216,Kepler-band,5706,0.96,0.93,10-05-2016,Kepler,4.49
2066,Kepler-1523,b,Kepler-1523 b,Transit,0,1,0.93875077,227.2410622,198.8468643,236.3987522,97.082303,0.141,238.5181355,0,1,0,296.054062,45.827049,918,14.86,Kepler-band,5708,0.97,0.96,10-05-2016,Kepler,4.46
2067,Kepler-1524,b,Kepler-1524 b,Transit,0,1,70.9674603,309.0788238,291.3056172,224.0342372,290.9464597,0.316,139.1922529,1,1,0,293.885398,39.519818,506,12.72,Kepler-band,6179,1.17,1.25,10-05-2016,Kepler,4.31
2068,Kepler-1525,b,Kepler-1525 b,Transit,0,1,2.41660118,153.4185502,14.08920317,203.6478952,162.9909861,0.081,72.49856565,0,1,0,290.559517,49.943016,396,12.737,Kepler-band,5748,1.07,1.04,10-05-2016,Kepler,4.44
2069,Kepler-1526,b,Kepler-1526 b,Transit,0,1,3.908632,163.0822181,27.48881123,207.2990359,298.1599058,0.217,41.09586146,0,1,0,285.119706,38.866428,576,15.646,Kepler-band,4601,0.73,0.69,10-05-2016,Kepler,4.62
2070,Kepler-1527,b,Kepler-1527 b,Transit,0,1,160.129918,212.2358921,134.7753816,98.08447592,195.6272701,0.426,68.15583341,1,1,0,297.414414,46.060818,1560,15.13,Kepler-band,6224,1.21,1.32,10-05-2016,Kepler,4.27
2071,Kepler-1528,b,Kepler-1528 b,Transit,0,1,1.79111021,178.6595947,249.3758454,6.241565639,143.8905649,0.13,75.77750945,0,1,0,287.402943,46.573986,916,14.496,Kepler-band,5857,1.03,1.03,10-05-2016,Kepler,4.43
2072,Kepler-1529,b,Kepler-1529 b,Transit,0,1,5.33905686,46.36382396,159.5194893,290.4755066,141.4749117,0.187,212.9031428,0,1,0,289.870716,41.040728,683,15.362,Kepler-band,5048,0.81,0.77,10-05-2016,Kepler,4.58
2073,Kepler-153,b,Kepler-153 b,Transit,0,2,18.870227,0.129,245.4206035,274.1572802,122.7259294,0.261,278.6955536,0,1,0,282.460522,48.257118,465.53,14.262,Kepler-band,5404,316.4012649,0.89,14-05-2014,Kepler,4.45
2074,Kepler-153,c,Kepler-153 c,Transit,0,2,46.90232,0.237,111.4546052,317.1545602,228.7054712,0.226,254.6529279,0,1,0,282.460522,48.257118,465.53,14.262,Kepler-band,5404,16.2137577,0.89,14-05-2014,Kepler,4.45
2075,Kepler-1530,b,Kepler-1530 b,Transit,0,2,2.5904434,44.70708649,279.8592398,160.9860421,8.571746499,0.146,251.4679124,0,1,0,288.162502,48.165154,552,14.026,Kepler-band,5477,0.92,0.88,10-05-2016,Kepler,4.52
2076,Kepler-1530,c,Kepler-1530 c,Transit,0,2,5.3227406,178.5876132,264.4362297,89.32985819,68.83901309,0.147,179.9102777,1,1,0,288.162502,48.165154,552,14.026,Kepler-band,5477,0.92,0.88,10-05-2016,Kepler,4.52
2077,Kepler-1531,b,Kepler-1531 b,Transit,0,1,1.13854338,25.05606085,284.6223081,56.60129966,258.0138569,0.099,166.1860387,0,1,0,285.146577,39.370798,670,13.194,Kepler-band,6260,1.16,1.27,10-05-2016,Kepler,4.29
2078,Kepler-1532,b,Kepler-1532 b,Transit,0,1,1.09366356,249.3108571,182.9468742,154.2789541,210.4185749,0.12,88.29652645,0,1,0,296.902813,41.198191,824,14.815,Kepler-band,5559,0.91,0.88,10-05-2016,Kepler,4.51
2079,Kepler-1533,b,Kepler-1533 b,Transit,0,1,308.5471,290.231536,326.8761994,288.6694623,17.73058122,0.309,240.6084707,0,1,0,295.975556,44.713445,852,13.215,Kepler-band,6431,1.31,1.51,10-05-2016,Kepler,4.2
2080,Kepler-1534,b,Kepler-1534 b,Transit,0,1,5.71668872,210.041545,18.93514198,184.7289934,254.2580664,0.169,325.4902818,0,1,0,292.395391,43.869072,1107,15.665,Kepler-band,5442,0.9,0.86,10-05-2016,Kepler,4.52
2081,Kepler-1535,b,Kepler-1535 b,Transit,0,1,138.9442,231.5933074,145.9959751,6.593484777,101.04162,0.227,128.3274531,0,1,0,286.613698,38.891969,879,14.208,Kepler-band,6021,1.08,1.11,10-05-2016,Kepler,4.38
2082,Kepler-1536,b,Kepler-1536 b,Transit,0,1,364.758031,262.3147137,176.0489766,317.5374892,123.1466551,0.28,46.70012906,0,1,0,291.585187,45.71579,401,15.188,Kepler-band,4434,0.71,0.67,10-05-2016,Kepler,4.64
2083,Kepler-1537,b,Kepler-1537 b,Transit,0,1,1.4444538,305.9563125,100.2481768,260.99332,194.2875172,0.105,161.8250434,0,1,0,294.385398,43.82547,503,14.536,Kepler-band,5079,0.81,0.77,10-05-2016,Kepler,4.58
2084,Kepler-1538,b,Kepler-1538 b,Transit,0,1,175.138819,269.8405191,329.6905034,25.24088001,169.5753331,0.252,127.9470003,0,1,0,283.345714,45.274456,1291,15.245,Kepler-band,5837,1.03,1.03,10-05-2016,Kepler,4.42
2085,Kepler-1539,b,Kepler-1539 b,Transit,0,1,133.3036741,266.1525939,307.9647724,227.5158513,282.9324488,0.241,192.8925877,0,1,0,284.219433,44.268543,788,15.307,Kepler-band,5176,0.84,0.8,10-05-2016,Kepler,4.57
2086,Kepler-154,b,Kepler-154 b,Transit,0,5,33.040532,0.198,12.02591016,68.74058445,18.70738612,0.202,238.7238728,0,1,0,289.780522,49.89653,939.89,14.534,Kepler-band,5690,40.82421493,1,14-05-2014,Kepler,4.42
2087,Kepler-154,c,Kepler-154 c,Transit,0,5,62.303276,0.303,203.1361663,214.2098803,140.1080266,0.263,22.8462563,0,1,0,289.780522,49.89653,939.89,14.534,Kepler-band,5690,41.33568962,1,14-05-2014,Kepler,4.42
2088,Kepler-154,d,Kepler-154 d,Transit,0,5,20.54981883,76.96519823,239.9129229,317.5751554,33.70280213,0.343,41.01719959,0,1,0,289.780522,49.89653,939.89,14.534,Kepler-band,5690,20.27760976,1,10-05-2016,Kepler,4.42
2089,Kepler-154,e,Kepler-154 e,Transit,0,5,3.93276465,264.9483856,248.4021477,75.11019839,109.9389864,0.134,52.45195771,0,1,0,289.780522,49.89653,939.89,14.534,Kepler-band,5690,307.5026488,1,10-05-2016,Kepler,4.42
2090,Kepler-154,f,Kepler-154 f,Transit,0,5,9.91935684,176.1324229,212.1716933,303.869045,216.1293416,0.134,58.57659324,0,1,0,289.780522,49.89653,939.89,14.534,Kepler-band,5690,121.1629851,1,10-05-2016,Kepler,4.42
2091,Kepler-1540,b,Kepler-1540 b,Transit,0,1,125.4131177,284.5421965,200.3944076,10.13949589,131.5769478,0.222,268.1925941,0,1,0,283.344497,41.201741,262,14.073,Kepler-band,4540,0.74,0.69,10-05-2016,Kepler,4.63
2092,Kepler-1541,b,Kepler-1541 b,Transit,0,1,8.40691199,307.2896581,227.9108844,128.8152984,83.84011836,0.103,254.5177332,0,1,0,283.787004,48.029564,414,13.801,Kepler-band,5282,0.86,0.81,10-05-2016,Kepler,4.56
2093,Kepler-1542,b,Kepler-1542 b,Transit,0,4,3.95116882,131.1393604,237.7906481,179.8422466,51.3290154,0.068,277.9488164,0,1,0,285.728495,42.65453,336,12.639,Kepler-band,5564,0.94,0.99,10-05-2016,Kepler,4.41
2094,Kepler-1542,c,Kepler-1542 c,Transit,0,4,2.89223021,250.3114509,232.630591,38.66460919,22.21721879,0.058,294.950323,0,1,0,285.728495,42.65453,336,12.639,Kepler-band,5564,0.94,0.99,10-05-2016,Kepler,4.41
2095,Kepler-1542,d,Kepler-1542 d,Transit,0,4,5.99273738,49.63576903,40.51887208,262.1375444,134.5574797,0.078,36.08627314,0,1,0,285.728495,42.65453,336,12.639,Kepler-band,5564,0.94,0.99,10-05-2016,Kepler,4.41
2096,Kepler-1542,e,Kepler-1542 e,Transit,0,4,5.10115756,158.7122808,109.6116925,135.1082362,264.4579515,0.068,87.10815962,0,1,0,285.728495,42.65453,336,12.639,Kepler-band,5564,0.94,0.99,10-05-2016,Kepler,4.41
2097,Kepler-1543,b,Kepler-1543 b,Transit,0,1,6.96710269,5.938577785,320.9074799,317.8501626,293.0312883,0.242,146.038035,0,1,0,297.124312,47.037025,1114,13.487,Kepler-band,6561,1.39,1.65,10-05-2016,Kepler,4.14
2098,Kepler-1544,b,Kepler-1544 b,Transit,0,1,168.811174,286.7214193,204.2405494,262.1671957,263.7730933,0.159,204.6035445,0,1,0,297.28499,49.212456,349,14.061,Kepler-band,4886,0.81,0.74,10-05-2016,Kepler,4.61
2099,Kepler-1545,b,Kepler-1545 b,Transit,0,1,163.692349,217.5878937,184.2940127,247.0245606,316.1313001,0.241,97.05785389,0,1,0,298.898763,47.463093,688,15.031,Kepler-band,5201,0.84,0.8,10-05-2016,Kepler,4.57
2100,Kepler-1546,b,Kepler-1546 b,Transit,0,1,19.5974971,111.8907296,108.211662,226.2471386,194.7563547,0.279,133.0623771,0,1,0,297.583942,41.541227,994,15.412,Kepler-band,5623,0.95,0.93,10-05-2016,Kepler,4.48
2101,Kepler-1547,b,Kepler-1547 b,Transit,0,1,0.69297968,71.34620701,204.0815141,231.4692612,152.5960889,0.08,17.236094,0,1,0,283.764074,42.222172,665,13.447,Kepler-band,6078,1.12,1.18,10-05-2016,Kepler,4.34
2102,Kepler-1548,b,Kepler-1548 b,Transit,0,1,124.828679,15.91580782,222.025232,173.7266131,165.9951395,0.236,142.2126042,0,1,0,287.471233,46.080666,1150,15.259,Kepler-band,5706,0.99,0.97,10-05-2016,Kepler,4.46
2103,Kepler-1549,b,Kepler-1549 b,Transit,0,1,214.886545,31.87236016,251.4759349,290.0836587,117.39867,0.229,65.67568063,0,1,0,286.052426,39.096053,792,15.188,Kepler-band,5324,0.88,0.84,10-05-2016,Kepler,4.54
2104,Kepler-155,b,Kepler-155 b,Transit,0,2,5.931194,0.056,87.35184225,321.2525001,227.2343958,0.186,132.9401172,0,1,0,288.495833,51.081947,295.99,14.258,Kepler-band,4508,306.1424952,0.62,14-05-2014,Kepler,4.68
2105,Kepler-155,c,Kepler-155 c,Transit,0,2,52.661793,0.242,32.65909784,145.5654887,93.37321852,0.2,289.2095481,0,1,0,288.495833,51.081947,295.99,14.258,Kepler-band,4508,201.2353359,0.62,14-05-2014,Kepler,4.68
2106,Kepler-1550,b,Kepler-1550 b,Transit,0,1,225.582809,199.5144322,135.8747894,224.972123,76.39728729,0.269,274.9536836,0,1,0,287.76456,38.294704,1202,14.9,Kepler-band,5991,1.07,1.11,10-05-2016,Kepler,4.38
2107,Kepler-1551,b,Kepler-1551 b,Transit,0,1,24.4973698,195.0773044,143.2351218,316.2091488,206.7766197,0.237,118.0444299,0,1,0,295.785514,39.907921,1560,15.152,Kepler-band,6136,1.14,1.22,10-05-2016,Kepler,4.32
2108,Kepler-1552,b,Kepler-1552 b,Transit,0,1,184.771853,123.6192695,22.1748327,28.61605967,178.4600049,0.22,189.1202686,1,1,0,291.676831,38.874915,618,14.838,Kepler-band,5202,0.85,0.78,10-05-2016,Kepler,4.58
2109,Kepler-1553,b,Kepler-1553 b,Transit,0,1,4.24261881,164.0468081,149.5060747,154.4480269,324.9664369,0.103,274.6925842,0,1,0,291.919159,39.022273,719,14.955,Kepler-band,5288,0.85,0.81,10-05-2016,Kepler,4.56
2110,Kepler-1554,b,Kepler-1554 b,Transit,0,1,198.088774,146.165782,35.28586695,109.7620901,303.1243917,0.259,101.2408402,0,1,0,286.576164,41.741473,982,15.717,Kepler-band,5297,0.84,0.81,10-05-2016,Kepler,4.56
2111,Kepler-1555,b,Kepler-1555 b,Transit,0,1,8.10501635,130.5970763,144.5387463,283.1133601,215.7179082,0.144,73.0914567,0,1,0,287.635473,45.716061,1382,15.353,Kepler-band,5866,1.04,1.06,10-05-2016,Kepler,4.4
2112,Kepler-1556,b,Kepler-1556 b,Transit,0,1,8.82713457,170.6620897,211.8228357,20.14375992,124.6161519,0.175,96.56575712,0,1,0,288.397002,40.2132,1060,15.247,Kepler-band,5608,0.97,0.95,10-05-2016,Kepler,4.47
2113,Kepler-1557,b,Kepler-1557 b,Transit,0,1,3.74032496,206.7359426,174.872896,246.249485,283.1664266,0.136,190.3163549,0,1,0,293.881413,46.838879,1532,15.331,Kepler-band,6099,1.11,1.17,10-05-2016,Kepler,4.34
2114,Kepler-1558,b,Kepler-1558 b,Transit,0,1,3.50470358,220.9630739,285.1558995,134.2517425,5.124044087,0.061,8.732648565,0,1,0,286.819367,46.911694,343,13.632,Kepler-band,5101,0.83,0.79,10-05-2016,Kepler,4.57
2115,Kepler-1559,b,Kepler-1559 b,Transit,0,1,0.97191543,158.8344241,316.0286636,144.1835912,261.1535524,0.064,202.8502752,0,1,0,292.28658,42.072456,580,14.5,Kepler-band,5316,0.86,0.82,10-05-2016,Kepler,4.55
2116,Kepler-156,b,Kepler-156 b,Transit,0,2,4.973456,0.054,277.3228257,273.0057954,189.0011167,0.205,15.32484793,0,1,0,290.296515,37.74949,449.22,14.172,Kepler-band,5094,40.89985863,0.81,14-05-2014,Kepler,4.55
2117,Kepler-156,c,Kepler-156 c,Transit,0,2,15.906801,0.117,298.346811,316.8077212,19.64427852,0.227,121.6006736,0,1,0,290.296515,37.74949,449.22,14.172,Kepler-band,5094,270.4755689,0.81,14-05-2014,Kepler,4.55
2118,Kepler-1560,b,Kepler-1560 b,Transit,0,1,3.03195744,109.2976709,322.6664719,30.62338781,15.28067332,0.079,187.9494222,0,1,0,292.784608,43.215984,529,13.421,Kepler-band,5815,1.02,1.02,10-05-2016,Kepler,4.43
2119,Kepler-1561,b,Kepler-1561 b,Transit,0,1,1.00520701,57.86093627,224.7526208,84.08947651,272.8239083,0.097,239.1881929,0,1,0,296.923604,43.566467,993,14.658,Kepler-band,5957,1.07,1.11,10-05-2016,Kepler,4.38
2120,Kepler-1562,b,Kepler-1562 b,Transit,0,1,64.2737752,269.8398064,23.3042648,326.9294208,56.94928846,0.317,148.8740648,0,1,0,294.455709,46.743614,1315,15.589,Kepler-band,5760,1.02,1.05,10-05-2016,Kepler,4.41
2121,Kepler-1563,b,Kepler-1563 b,Transit,0,1,3.43276598,321.7459007,258.4790784,301.0128551,137.5889408,0.067,84.65725298,0,1,0,288.573588,51.472755,547,13.583,Kepler-band,5765,1,0.99,10-05-2016,Kepler,4.45
2122,Kepler-1564,b,Kepler-1564 b,Transit,0,1,18.0540381,296.4367486,177.4987297,303.5676731,277.3447216,0.131,225.4818549,0,1,0,290.586124,46.642689,872,15.004,Kepler-band,5528,0.93,0.9,10-05-2016,Kepler,4.5
2123,Kepler-1565,b,Kepler-1565 b,Transit,0,1,1.53818844,276.2252545,261.5463721,87.5511219,54.82372741,0.106,232.2529151,0,1,0,297.952967,40.806808,657,15.329,Kepler-band,4940,0.76,0.73,10-05-2016,Kepler,4.6
2124,Kepler-1566,b,Kepler-1566 b,Transit,0,1,0.53991524,306.6611747,281.9891976,255.7860933,138.1750298,0.07,141.4589972,0,1,0,283.587614,40.574927,511,14.311,Kepler-band,5254,0.84,0.81,10-05-2016,Kepler,4.56
2125,Kepler-1567,b,Kepler-1567 b,Transit,0,1,153.979578,80.02376645,223.1313557,295.4912071,328.128362,0.244,90.28981501,0,1,0,286.6952,40.291819,1226,15.672,Kepler-band,5655,0.95,0.93,10-05-2016,Kepler,4.49
2126,Kepler-1568,b,Kepler-1568 b,Transit,0,1,20.925392,237.0380966,306.1525128,273.3210258,297.6461357,0.116,323.4264312,0,1,0,289.182664,47.873383,883,13.966,Kepler-band,5956,1.09,1.19,10-05-2016,Kepler,4.32
2127,Kepler-1569,b,Kepler-1569 b,Transit,0,1,5.79180156,78.21835665,243.9411948,276.0717929,242.5825336,0.15,55.27978712,0,1,0,292.204706,37.22122,1050,13.96,Kepler-band,6319,1.25,1.4,10-05-2016,Kepler,4.24
2128,Kepler-157,b,Kepler-157 b,Transit,0,3,1.732342,0.028,76.17035295,83.44246242,40.46221752,0.118,175.9193281,0,1,0,291.097225,38.875609,791.27,14.002,Kepler-band,5774,237.470646,1.04,14-05-2014,Kepler,4.39
2129,Kepler-157,c,Kepler-157 c,Transit,0,3,13.5405,0.11,165.0562035,85.55818126,54.81347033,0.2,124.2447043,0,1,0,291.097225,38.875609,791.27,14.002,Kepler-band,5774,127.9813594,1.04,14-05-2014,Kepler,4.39
2130,Kepler-157,d,Kepler-157 d,Transit,0,3,7.02573474,297.277776,253.3457797,51.59898954,112.3991774,0.13,58.46344604,0,1,0,291.097225,38.875609,791.27,14.002,Kepler-band,5774,185.6768084,1.04,10-05-2016,Kepler,4.39
2131,Kepler-1570,b,Kepler-1570 b,Transit,0,1,26.548955,39.69849531,274.9311609,201.3378794,290.8580549,0.095,33.79881102,0,1,0,299.861833,45.827354,463,13.961,Kepler-band,5550,0.92,0.89,10-05-2016,Kepler,4.5
2132,Kepler-1571,b,Kepler-1571 b,Transit,0,1,3.38555488,30.70982094,238.07815,113.4216554,98.89881059,0.136,54.62645671,0,1,0,300.935406,45.596546,802,13.767,Kepler-band,6297,1.23,1.39,10-05-2016,Kepler,4.24
2133,Kepler-1572,b,Kepler-1572 b,Transit,0,1,5.49548621,170.4359524,277.835699,219.6396416,238.8996311,0.084,217.8821781,0,1,0,281.897275,46.722633,600,13.95,Kepler-band,5618,0.97,0.95,10-05-2016,Kepler,4.47
2134,Kepler-1573,b,Kepler-1573 b,Transit,0,1,2.6157554,161.9153924,267.574801,155.8851277,4.656712775,0.107,103.9334222,0,1,0,292.988348,49.48497,1180,15.18,Kepler-band,5808,1.01,1,10-05-2016,Kepler,4.44
2135,Kepler-1574,b,Kepler-1574 b,Transit,0,1,6.9424334,160.3114345,91.17812901,169.9302325,290.843318,0.115,123.9495818,0,1,0,292.158664,49.63776,1275,15.158,Kepler-band,5892,1.06,1.08,10-05-2016,Kepler,4.4
2136,Kepler-1575,b,Kepler-1575 b,Transit,0,1,2.55314213,161.0083924,184.4900269,173.4839562,227.9746375,0.117,126.2381032,0,1,0,293.74325,45.761597,1170,15.424,Kepler-band,5667,0.95,0.92,10-05-2016,Kepler,4.49
2137,Kepler-1576,b,Kepler-1576 b,Transit,0,1,6.98471973,224.5290569,313.5489312,160.8301691,236.9020446,0.093,152.4867242,0,1,0,289.073975,40.366015,539,13.382,Kepler-band,5876,1.05,1.06,10-05-2016,Kepler,4.4
2138,Kepler-1577,b,Kepler-1577 b,Transit,0,1,6.30560247,195.0739764,30.46464394,125.042494,302.5475847,0.101,151.6504043,0,1,0,292.955275,47.573105,543,15.056,Kepler-band,4862,0.78,0.74,10-05-2016,Kepler,4.6
2139,Kepler-1578,b,Kepler-1578 b,Transit,0,1,1.45088691,274.5320529,136.8820243,31.96708475,63.69348928,0.093,124.246482,0,1,0,288.302,47.775555,1016,15.369,Kepler-band,5545,0.9,0.86,10-05-2016,Kepler,4.53
2140,Kepler-1579,b,Kepler-1579 b,Transit,0,1,0.84990789,193.6456172,223.6968934,149.9866462,172.3431141,0.075,241.2337175,0,1,0,293.288009,43.514988,466,15.22,Kepler-band,4584,0.75,0.7,10-05-2016,Kepler,4.63
2141,Kepler-158,b,Kepler-158 b,Transit,0,2,16.709184,0.111,287.5563305,109.9074083,219.9604946,0.189,276.9976226,0,1,0,284.032244,39.781348,318.06,14.427,Kepler-band,4623,313.2654161,0.62,14-05-2014,Kepler,4.66
2142,Kepler-158,c,Kepler-158 c,Transit,0,2,28.551383,0.158,138.8233075,13.57041838,193.2158158,0.17,46.42859994,0,1,0,284.032244,39.781348,318.06,14.427,Kepler-band,4623,323.8580397,0.62,14-05-2014,Kepler,4.66
2143,Kepler-1580,b,Kepler-1580 b,Transit,0,1,56.6449279,296.7635743,218.4859708,71.68440038,89.73837615,0.188,239.2378675,0,1,0,285.968722,41.363559,872,12.561,Kepler-band,6228,1.47,2.15,10-05-2016,Kepler,3.94
2144,Kepler-1581,b,Kepler-1581 b,Transit,0,1,6.28385491,91.99641162,277.7400386,168.0466242,170.5821515,0.071,307.3362215,0,1,0,287.371261,39.603581,443,12.4,Kepler-band,6022,1.12,1.23,10-05-2016,Kepler,4.31
2145,Kepler-1582,b,Kepler-1582 b,Transit,0,1,4.83817712,147.7507817,324.215274,15.3862427,5.531348313,0.133,28.30248887,0,1,0,289.37665,41.158613,112,17.058,Kepler-band,3208,0.28,0.3,10-05-2016,Kepler,4.93
2146,Kepler-1583,b,Kepler-1583 b,Transit,0,1,9.32807355,271.469432,206.6573872,37.79464384,155.1038365,0.054,232.3485708,0,1,0,286.386934,47.016628,357,12.897,Kepler-band,5645,0.94,0.91,10-05-2016,Kepler,4.49
